,episode,round,state,action,reward,done,model,environment
75,7,7,4,0.0,0.0,False,Q_learning,FrozenLake-v1
76,7,8,8,2.0,0.0,False,Q_learning,FrozenLake-v1
77,7,9,4,3.0,0.0,False,Q_learning,FrozenLake-v1
78,7,10,0,2.0,0.0,False,Q_learning,FrozenLake-v1
79,7,11,4,2.0,0.0,False,Q_learning,FrozenLake-v1
80,7,12,0,1.0,0.0,False,Q_learning,FrozenLake-v1
81,7,13,1,1.0,0.0,False,Q_learning,FrozenLake-v1
82,7,14,5,1.0,0.0,False,Q_learning,FrozenLake-v1
83,7,15,9,,0.0,True,Q_learning,FrozenLake-v1
84,8,0,0,0.0,,,Q_learning,FrozenLake-v1
85,8,1,0,2.0,0.0,False,Q_learning,FrozenLake-v1
86,8,2,4,2.0,0.0,False,Q_learning,FrozenLake-v1
87,8,3,5,3.0,0.0,False,Q_learning,FrozenLake-v1
88,8,4,4,1.0,0.0,False,Q_learning,FrozenLake-v1
89,8,5,5,1.0,0.0,False,Q_learning,FrozenLake-v1
90,8,6,9,,0.0,True,Q_learning,FrozenLake-v1
91,9,0,0,1.0,,,Q_learning,FrozenLake-v1
92,9,1,0,3.0,0.0,False,Q_learning,FrozenLake-v1
93,9,2,1,2.0,0.0,False,Q_learning,FrozenLake-v1
94,9,3,5,1.0,0.0,False,Q_learning,FrozenLake-v1
95,9,4,6,,0.0,True,Q_learning,FrozenLake-v1
96,10,0,0,2.0,,,Q_learning,FrozenLake-v1
97,10,1,1,3.0,0.0,False,Q_learning,FrozenLake-v1
98,10,2,1,1.0,0.0,False,Q_learning,FrozenLake-v1
99,10,3,2,3.0,0.0,False,Q_learning,FrozenLake-v1
100,10,4,1,1.0,0.0,False,Q_learning,FrozenLake-v1
101,10,5,2,3.0,0.0,False,Q_learning,FrozenLake-v1
102,10,6,3,1.0,0.0,False,Q_learning,FrozenLake-v1
103,10,7,3,1.0,0.0,False,Q_learning,FrozenLake-v1
104,10,8,7,2.0,0.0,False,Q_learning,FrozenLake-v1
105,10,9,11,2.0,0.0,False,Q_learning,FrozenLake-v1
106,10,10,11,3.0,0.0,False,Q_learning,FrozenLake-v1
107,10,11,7,0.0,0.0,False,Q_learning,FrozenLake-v1
108,10,12,3,2.0,0.0,False,Q_learning,FrozenLake-v1
109,10,13,3,2.0,0.0,False,Q_learning,FrozenLake-v1
110,10,14,3,2.0,0.0,False,Q_learning,FrozenLake-v1
111,10,15,3,1.0,0.0,False,Q_learning,FrozenLake-v1
112,10,16,2,0.0,0.0,False,Q_learning,FrozenLake-v1
113,10,17,1,1.0,0.0,False,Q_learning,FrozenLake-v1
114,10,18,5,0.0,0.0,False,Q_learning,FrozenLake-v1
115,10,19,4,2.0,0.0,False,Q_learning,FrozenLake-v1
116,10,20,8,3.0,0.0,False,Q_learning,FrozenLake-v1
117,10,21,8,3.0,0.0,False,Q_learning,FrozenLake-v1
118,10,22,4,0.0,0.0,False,Q_learning,FrozenLake-v1
119,10,23,4,2.0,0.0,False,Q_learning,FrozenLake-v1
120,10,24,5,2.0,0.0,False,Q_learning,FrozenLake-v1
121,10,25,6,,0.0,True,Q_learning,FrozenLake-v1
122,11,0,0,1.0,,,Q_learning,FrozenLake-v1
123,11,1,0,2.0,0.0,False,Q_learning,FrozenLake-v1
124,11,2,4,0.0,0.0,False,Q_learning,FrozenLake-v1
125,11,3,4,3.0,0.0,False,Q_learning,FrozenLake-v1
126,11,4,4,0.0,0.0,False,Q_learning,FrozenLake-v1
127,11,5,0,1.0,0.0,False,Q_learning,FrozenLake-v1
128,11,6,4,3.0,0.0,False,Q_learning,FrozenLake-v1
129,11,7,5,2.0,0.0,False,Q_learning,FrozenLake-v1
130,11,8,9,,0.0,True,Q_learning,FrozenLake-v1
131,12,0,0,0.0,,,Q_learning,FrozenLake-v1
132,12,1,4,3.0,0.0,False,Q_learning,FrozenLake-v1
133,12,2,4,2.0,0.0,False,Q_learning,FrozenLake-v1
134,12,3,8,3.0,0.0,False,Q_learning,FrozenLake-v1
135,12,4,4,0.0,0.0,False,Q_learning,FrozenLake-v1
136,12,5,4,3.0,0.0,False,Q_learning,FrozenLake-v1
137,12,6,4,3.0,0.0,False,Q_learning,FrozenLake-v1
138,12,7,4,1.0,0.0,False,Q_learning,FrozenLake-v1
139,12,8,5,1.0,0.0,False,Q_learning,FrozenLake-v1
140,12,9,9,,0.0,True,Q_learning,FrozenLake-v1
141,13,0,0,2.0,,,Q_learning,FrozenLake-v1
142,13,1,4,0.0,0.0,False,Q_learning,FrozenLake-v1
143,13,2,4,0.0,0.0,False,Q_learning,FrozenLake-v1
144,13,3,8,2.0,0.0,False,Q_learning,FrozenLake-v1
145,13,4,4,2.0,0.0,False,Q_learning,FrozenLake-v1
146,13,5,5,3.0,0.0,False,Q_learning,FrozenLake-v1
147,13,6,1,2.0,0.0,False,Q_learning,FrozenLake-v1
148,13,7,5,3.0,0.0,False,Q_learning,FrozenLake-v1
149,13,8,4,3.0,0.0,False,Q_learning,FrozenLake-v1
150,13,9,4,2.0,0.0,False,Q_learning,FrozenLake-v1
151,13,10,0,3.0,0.0,False,Q_learning,FrozenLake-v1
152,13,11,1,2.0,0.0,False,Q_learning,FrozenLake-v1
153,13,12,1,3.0,0.0,False,Q_learning,FrozenLake-v1
154,13,13,1,3.0,0.0,False,Q_learning,FrozenLake-v1
155,13,14,1,0.0,0.0,False,Q_learning,FrozenLake-v1
156,13,15,0,1.0,0.0,False,Q_learning,FrozenLake-v1
157,13,16,1,3.0,0.0,False,Q_learning,FrozenLake-v1
158,13,17,0,2.0,0.0,False,Q_learning,FrozenLake-v1
159,13,18,1,2.0,0.0,False,Q_learning,FrozenLake-v1
160,13,19,2,2.0,0.0,False,Q_learning,FrozenLake-v1
161,13,20,2,1.0,0.0,False,Q_learning,FrozenLake-v1
162,13,21,6,,0.0,True,Q_learning,FrozenLake-v1
163,14,0,0,0.0,,,Q_learning,FrozenLake-v1
164,14,1,4,1.0,0.0,False,Q_learning,FrozenLake-v1
165,14,2,8,3.0,0.0,False,Q_learning,FrozenLake-v1
166,14,3,9,,0.0,True,Q_learning,FrozenLake-v1
167,15,0,0,3.0,,,Q_learning,FrozenLake-v1
168,15,1,1,0.0,0.0,False,Q_learning,FrozenLake-v1
169,15,2,1,1.0,0.0,False,Q_learning,FrozenLake-v1
170,15,3,2,0.0,0.0,False,Q_learning,FrozenLake-v1
171,15,4,6,,0.0,True,Q_learning,FrozenLake-v1
172,16,0,0,1.0,,,Q_learning,FrozenLake-v1
173,16,1,1,0.0,0.0,False,Q_learning,FrozenLake-v1
174,16,2,5,0.0,0.0,False,Q_learning,FrozenLake-v1
175,16,3,1,3.0,0.0,False,Q_learning,FrozenLake-v1
176,16,4,2,0.0,0.0,False,Q_learning,FrozenLake-v1
177,16,5,1,3.0,0.0,False,Q_learning,FrozenLake-v1
178,16,6,1,2.0,0.0,False,Q_learning,FrozenLake-v1
179,16,7,1,2.0,0.0,False,Q_learning,FrozenLake-v1
180,16,8,1,0.0,0.0,False,Q_learning,FrozenLake-v1
181,16,9,5,2.0,0.0,False,Q_learning,FrozenLake-v1
182,16,10,9,,0.0,True,Q_learning,FrozenLake-v1
183,17,0,0,2.0,,,Q_learning,FrozenLake-v1
184,17,1,4,0.0,0.0,False,Q_learning,FrozenLake-v1
185,17,2,4,2.0,0.0,False,Q_learning,FrozenLake-v1
186,17,3,5,0.0,0.0,False,Q_learning,FrozenLake-v1
187,17,4,1,0.0,0.0,False,Q_learning,FrozenLake-v1
188,17,5,5,2.0,0.0,False,Q_learning,FrozenLake-v1
189,17,6,6,,0.0,True,Q_learning,FrozenLake-v1
190,18,0,0,1.0,,,Q_learning,FrozenLake-v1
191,18,1,1,0.0,0.0,False,Q_learning,FrozenLake-v1
192,18,2,5,2.0,0.0,False,Q_learning,FrozenLake-v1
193,18,3,9,,0.0,True,Q_learning,FrozenLake-v1
194,19,0,0,0.0,,,Q_learning,FrozenLake-v1
195,19,1,4,1.0,0.0,False,Q_learning,FrozenLake-v1
196,19,2,5,3.0,0.0,False,Q_learning,FrozenLake-v1
197,19,3,6,,0.0,True,Q_learning,FrozenLake-v1
198,20,0,0,0.0,,,Q_learning,FrozenLake-v1
199,20,1,4,2.0,0.0,False,Q_learning,FrozenLake-v1
200,20,2,5,3.0,0.0,False,Q_learning,FrozenLake-v1
201,20,3,1,3.0,0.0,False,Q_learning,FrozenLake-v1
202,20,4,1,3.0,0.0,False,Q_learning,FrozenLake-v1
203,20,5,1,0.0,0.0,False,Q_learning,FrozenLake-v1
204,20,6,1,2.0,0.0,False,Q_learning,FrozenLake-v1
205,20,7,5,2.0,0.0,False,Q_learning,FrozenLake-v1
206,20,8,6,,0.0,True,Q_learning,FrozenLake-v1
207,21,0,0,3.0,,,Q_learning,FrozenLake-v1
208,21,1,0,0.0,0.0,False,Q_learning,FrozenLake-v1
209,21,2,0,0.0,0.0,False,Q_learning,FrozenLake-v1
210,21,3,0,1.0,0.0,False,Q_learning,FrozenLake-v1
211,21,4,4,0.0,0.0,False,Q_learning,FrozenLake-v1
212,21,5,8,0.0,0.0,False,Q_learning,FrozenLake-v1
213,21,6,4,2.0,0.0,False,Q_learning,FrozenLake-v1
214,21,7,5,2.0,0.0,False,Q_learning,FrozenLake-v1
215,21,8,9,,0.0,True,Q_learning,FrozenLake-v1
216,22,0,0,3.0,,,Q_learning,FrozenLake-v1
217,22,1,1,0.0,0.0,False,Q_learning,FrozenLake-v1
218,22,2,5,1.0,0.0,False,Q_learning,FrozenLake-v1
219,22,3,9,,0.0,True,Q_learning,FrozenLake-v1
220,23,0,0,0.0,,,Q_learning,FrozenLake-v1
221,23,1,0,1.0,0.0,False,Q_learning,FrozenLake-v1
222,23,2,1,3.0,0.0,False,Q_learning,FrozenLake-v1
223,23,3,2,2.0,0.0,False,Q_learning,FrozenLake-v1
224,23,4,2,0.0,0.0,False,Q_learning,FrozenLake-v1
225,23,5,1,0.0,0.0,False,Q_learning,FrozenLake-v1
226,23,6,5,3.0,0.0,False,Q_learning,FrozenLake-v1
227,23,7,1,3.0,0.0,False,Q_learning,FrozenLake-v1
228,23,8,0,0.0,0.0,False,Q_learning,FrozenLake-v1
229,23,9,4,1.0,0.0,False,Q_learning,FrozenLake-v1
230,23,10,8,1.0,0.0,False,Q_learning,FrozenLake-v1
231,23,11,9,,0.0,True,Q_learning,FrozenLake-v1
232,24,0,0,3.0,,,Q_learning,FrozenLake-v1
233,24,1,0,0.0,0.0,False,Q_learning,FrozenLake-v1
234,24,2,0,2.0,0.0,False,Q_learning,FrozenLake-v1
235,24,3,0,0.0,0.0,False,Q_learning,FrozenLake-v1
236,24,4,4,3.0,0.0,False,Q_learning,FrozenLake-v1
237,24,5,5,2.0,0.0,False,Q_learning,FrozenLake-v1
238,24,6,9,,0.0,True,Q_learning,FrozenLake-v1
239,25,0,0,1.0,,,Q_learning,FrozenLake-v1
240,25,1,4,1.0,0.0,False,Q_learning,FrozenLake-v1
241,25,2,5,3.0,0.0,False,Q_learning,FrozenLake-v1
242,25,3,6,,0.0,True,Q_learning,FrozenLake-v1
243,26,0,0,1.0,,,Q_learning,FrozenLake-v1
244,26,1,4,0.0,0.0,False,Q_learning,FrozenLake-v1
245,26,2,8,0.0,0.0,False,Q_learning,FrozenLake-v1
246,26,3,8,1.0,0.0,False,Q_learning,FrozenLake-v1
247,26,4,8,1.0,0.0,False,Q_learning,FrozenLake-v1
248,26,5,8,3.0,0.0,False,Q_learning,FrozenLake-v1
249,26,6,8,1.0,0.0,False,Q_learning,FrozenLake-v1
250,26,7,8,3.0,0.0,False,Q_learning,FrozenLake-v1
251,26,8,8,1.0,0.0,False,Q_learning,FrozenLake-v1
252,26,9,8,0.0,0.0,False,Q_learning,FrozenLake-v1
253,26,10,4,1.0,0.0,False,Q_learning,FrozenLake-v1
254,26,11,5,0.0,0.0,False,Q_learning,FrozenLake-v1
255,26,12,4,2.0,0.0,False,Q_learning,FrozenLake-v1
256,26,13,5,1.0,0.0,False,Q_learning,FrozenLake-v1
257,26,14,9,,0.0,True,Q_learning,FrozenLake-v1
258,27,0,0,2.0,,,Q_learning,FrozenLake-v1
259,27,1,4,1.0,0.0,False,Q_learning,FrozenLake-v1
260,27,2,4,0.0,0.0,False,Q_learning,FrozenLake-v1
261,27,3,0,1.0,0.0,False,Q_learning,FrozenLake-v1
262,27,4,0,2.0,0.0,False,Q_learning,FrozenLake-v1
263,27,5,1,0.0,0.0,False,Q_learning,FrozenLake-v1
264,27,6,1,1.0,0.0,False,Q_learning,FrozenLake-v1
265,27,7,2,0.0,0.0,False,Q_learning,FrozenLake-v1
266,27,8,6,,0.0,True,Q_learning,FrozenLake-v1
267,28,0,0,1.0,,,Q_learning,FrozenLake-v1
268,28,1,0,2.0,0.0,False,Q_learning,FrozenLake-v1
269,28,2,4,0.0,0.0,False,Q_learning,FrozenLake-v1
270,28,3,0,1.0,0.0,False,Q_learning,FrozenLake-v1
271,28,4,4,3.0,0.0,False,Q_learning,FrozenLake-v1
272,28,5,4,1.0,0.0,False,Q_learning,FrozenLake-v1
273,28,6,5,1.0,0.0,False,Q_learning,FrozenLake-v1
274,28,7,6,,0.0,True,Q_learning,FrozenLake-v1
275,29,0,0,0.0,,,Q_learning,FrozenLake-v1
276,29,1,0,0.0,0.0,False,Q_learning,FrozenLake-v1
277,29,2,4,2.0,0.0,False,Q_learning,FrozenLake-v1
278,29,3,8,3.0,0.0,False,Q_learning,FrozenLake-v1
279,29,4,8,3.0,0.0,False,Q_learning,FrozenLake-v1
280,29,5,4,2.0,0.0,False,Q_learning,FrozenLake-v1
281,29,6,0,3.0,0.0,False,Q_learning,FrozenLake-v1
282,29,7,0,1.0,0.0,False,Q_learning,FrozenLake-v1
283,29,8,0,0.0,0.0,False,Q_learning,FrozenLake-v1
284,29,9,4,2.0,0.0,False,Q_learning,FrozenLake-v1
285,29,10,5,1.0,0.0,False,Q_learning,FrozenLake-v1
286,29,11,6,,0.0,True,Q_learning,FrozenLake-v1
287,30,0,0,3.0,,,Q_learning,FrozenLake-v1
288,30,1,0,1.0,0.0,False,Q_learning,FrozenLake-v1
289,30,2,1,2.0,0.0,False,Q_learning,FrozenLake-v1
290,30,3,5,2.0,0.0,False,Q_learning,FrozenLake-v1
291,30,4,6,,0.0,True,Q_learning,FrozenLake-v1
292,31,0,0,1.0,,,Q_learning,FrozenLake-v1
293,31,1,0,3.0,0.0,False,Q_learning,FrozenLake-v1
294,31,2,0,1.0,0.0,False,Q_learning,FrozenLake-v1
295,31,3,0,2.0,0.0,False,Q_learning,FrozenLake-v1
296,31,4,4,2.0,0.0,False,Q_learning,FrozenLake-v1
297,31,5,5,2.0,0.0,False,Q_learning,FrozenLake-v1
298,31,6,9,,0.0,True,Q_learning,FrozenLake-v1
299,32,0,0,0.0,,,Q_learning,FrozenLake-v1
300,32,1,0,0.0,0.0,False,Q_learning,FrozenLake-v1
301,32,2,0,2.0,0.0,False,Q_learning,FrozenLake-v1
302,32,3,0,3.0,0.0,False,Q_learning,FrozenLake-v1
303,32,4,0,3.0,0.0,False,Q_learning,FrozenLake-v1
304,32,5,0,0.0,0.0,False,Q_learning,FrozenLake-v1
305,32,6,4,2.0,0.0,False,Q_learning,FrozenLake-v1
306,32,7,8,3.0,0.0,False,Q_learning,FrozenLake-v1
307,32,8,4,3.0,0.0,False,Q_learning,FrozenLake-v1
308,32,9,4,2.0,0.0,False,Q_learning,FrozenLake-v1
309,32,10,0,0.0,0.0,False,Q_learning,FrozenLake-v1
310,32,11,4,3.0,0.0,False,Q_learning,FrozenLake-v1
311,32,12,5,2.0,0.0,False,Q_learning,FrozenLake-v1
312,32,13,1,3.0,0.0,False,Q_learning,FrozenLake-v1
313,32,14,1,0.0,0.0,False,Q_learning,FrozenLake-v1
314,32,15,5,2.0,0.0,False,Q_learning,FrozenLake-v1
315,32,16,6,,0.0,True,Q_learning,FrozenLake-v1
316,33,0,0,2.0,,,Q_learning,FrozenLake-v1
317,33,1,0,2.0,0.0,False,Q_learning,FrozenLake-v1
318,33,2,0,3.0,0.0,False,Q_learning,FrozenLake-v1
319,33,3,1,3.0,0.0,False,Q_learning,FrozenLake-v1
320,33,4,2,2.0,0.0,False,Q_learning,FrozenLake-v1
321,33,5,6,,0.0,True,Q_learning,FrozenLake-v1
322,34,0,0,1.0,,,Q_learning,FrozenLake-v1
323,34,1,1,2.0,0.0,False,Q_learning,FrozenLake-v1
324,34,2,1,1.0,0.0,False,Q_learning,FrozenLake-v1
325,34,3,0,1.0,0.0,False,Q_learning,FrozenLake-v1
326,34,4,4,1.0,0.0,False,Q_learning,FrozenLake-v1
327,34,5,5,2.0,0.0,False,Q_learning,FrozenLake-v1
328,34,6,6,,0.0,True,Q_learning,FrozenLake-v1
329,35,0,0,1.0,,,Q_learning,FrozenLake-v1
330,35,1,1,0.0,0.0,False,Q_learning,FrozenLake-v1
331,35,2,5,3.0,0.0,False,Q_learning,FrozenLake-v1
332,35,3,6,,0.0,True,Q_learning,FrozenLake-v1
333,36,0,0,2.0,,,Q_learning,FrozenLake-v1
334,36,1,0,2.0,0.0,False,Q_learning,FrozenLake-v1
335,36,2,0,0.0,0.0,False,Q_learning,FrozenLake-v1
336,36,3,0,3.0,0.0,False,Q_learning,FrozenLake-v1
337,36,4,0,0.0,0.0,False,Q_learning,FrozenLake-v1
338,36,5,0,1.0,0.0,False,Q_learning,FrozenLake-v1
339,36,6,0,3.0,0.0,False,Q_learning,FrozenLake-v1
340,36,7,1,1.0,0.0,False,Q_learning,FrozenLake-v1
341,36,8,5,2.0,0.0,False,Q_learning,FrozenLake-v1
342,36,9,1,1.0,0.0,False,Q_learning,FrozenLake-v1
343,36,10,5,1.0,0.0,False,Q_learning,FrozenLake-v1
344,36,11,4,2.0,0.0,False,Q_learning,FrozenLake-v1
345,36,12,5,3.0,0.0,False,Q_learning,FrozenLake-v1
346,36,13,4,2.0,0.0,False,Q_learning,FrozenLake-v1
347,36,14,5,2.0,0.0,False,Q_learning,FrozenLake-v1
348,36,15,6,,0.0,True,Q_learning,FrozenLake-v1
349,37,0,0,0.0,,,Q_learning,FrozenLake-v1
350,37,1,0,2.0,0.0,False,Q_learning,FrozenLake-v1
351,37,2,4,1.0,0.0,False,Q_learning,FrozenLake-v1
352,37,3,4,1.0,0.0,False,Q_learning,FrozenLake-v1
353,37,4,8,0.0,0.0,False,Q_learning,FrozenLake-v1
354,37,5,12,2.0,0.0,False,Q_learning,FrozenLake-v1
355,37,6,12,0.0,0.0,False,Q_learning,FrozenLake-v1
356,37,7,12,0.0,0.0,False,Q_learning,FrozenLake-v1
357,37,8,12,0.0,0.0,False,Q_learning,FrozenLake-v1
358,37,9,12,2.0,0.0,False,Q_learning,FrozenLake-v1
359,37,10,13,2.0,0.0,False,Q_learning,FrozenLake-v1
360,37,11,13,2.0,0.0,False,Q_learning,FrozenLake-v1
361,37,12,13,3.0,0.0,False,Q_learning,FrozenLake-v1
362,37,13,14,2.0,0.0,False,Q_learning,FrozenLake-v1
363,37,14,10,1.0,0.0,False,Q_learning,FrozenLake-v1
364,37,15,14,1.0,0.0,False,Q_learning,FrozenLake-v1
365,37,16,15,,1.0,True,Q_learning,FrozenLake-v1
366,38,0,0,3.0,,,Q_learning,FrozenLake-v1
367,38,1,0,0.0,0.0,False,Q_learning,FrozenLake-v1
368,38,2,4,0.0,0.0,False,Q_learning,FrozenLake-v1
369,38,3,4,2.0,0.0,False,Q_learning,FrozenLake-v1
370,38,4,0,2.0,0.0,False,Q_learning,FrozenLake-v1
371,38,5,0,2.0,0.0,False,Q_learning,FrozenLake-v1
372,38,6,1,1.0,0.0,False,Q_learning,FrozenLake-v1
373,38,7,0,0.0,0.0,False,Q_learning,FrozenLake-v1
374,38,8,4,0.0,0.0,False,Q_learning,FrozenLake-v1
375,38,9,8,0.0,0.0,False,Q_learning,FrozenLake-v1
376,38,10,8,0.0,0.0,False,Q_learning,FrozenLake-v1
377,38,11,8,3.0,0.0,False,Q_learning,FrozenLake-v1
378,38,12,8,1.0,0.0,False,Q_learning,FrozenLake-v1
379,38,13,8,1.0,0.0,False,Q_learning,FrozenLake-v1
380,38,14,8,2.0,0.0,False,Q_learning,FrozenLake-v1
381,38,15,12,3.0,0.0,False,Q_learning,FrozenLake-v1
382,38,16,13,3.0,0.0,False,Q_learning,FrozenLake-v1
383,38,17,9,,0.0,True,Q_learning,FrozenLake-v1
384,39,0,0,1.0,,,Q_learning,FrozenLake-v1
385,39,1,4,3.0,0.0,False,Q_learning,FrozenLake-v1
386,39,2,0,0.0,0.0,False,Q_learning,FrozenLake-v1
387,39,3,0,3.0,0.0,False,Q_learning,FrozenLake-v1
388,39,4,0,0.0,0.0,False,Q_learning,FrozenLake-v1
389,39,5,0,3.0,0.0,False,Q_learning,FrozenLake-v1
390,39,6,0,2.0,0.0,False,Q_learning,FrozenLake-v1
391,39,7,0,2.0,0.0,False,Q_learning,FrozenLake-v1
392,39,8,1,3.0,0.0,False,Q_learning,FrozenLake-v1
393,39,9,0,3.0,0.0,False,Q_learning,FrozenLake-v1
394,39,10,1,3.0,0.0,False,Q_learning,FrozenLake-v1
395,39,11,0,3.0,0.0,False,Q_learning,FrozenLake-v1
396,39,12,0,1.0,0.0,False,Q_learning,FrozenLake-v1
397,39,13,4,3.0,0.0,False,Q_learning,FrozenLake-v1
398,39,14,5,1.0,0.0,False,Q_learning,FrozenLake-v1
399,39,15,4,1.0,0.0,False,Q_learning,FrozenLake-v1
400,39,16,8,2.0,0.0,False,Q_learning,FrozenLake-v1
401,39,17,12,0.0,0.0,False,Q_learning,FrozenLake-v1
402,39,18,12,2.0,0.0,False,Q_learning,FrozenLake-v1
403,39,19,8,3.0,0.0,False,Q_learning,FrozenLake-v1
404,39,20,9,,0.0,True,Q_learning,FrozenLake-v1
405,40,0,0,2.0,,,Q_learning,FrozenLake-v1
406,40,1,1,1.0,0.0,False,Q_learning,FrozenLake-v1
407,40,2,2,3.0,0.0,False,Q_learning,FrozenLake-v1
408,40,3,3,2.0,0.0,False,Q_learning,FrozenLake-v1
409,40,4,3,1.0,0.0,False,Q_learning,FrozenLake-v1
410,40,5,3,0.0,0.0,False,Q_learning,FrozenLake-v1
411,40,6,7,2.0,0.0,False,Q_learning,FrozenLake-v1
412,40,7,11,1.0,0.0,False,Q_learning,FrozenLake-v1
413,40,8,15,,1.0,True,Q_learning,FrozenLake-v1
414,41,0,0,2.0,,,Q_learning,FrozenLake-v1
415,41,1,0,2.0,0.0,False,Q_learning,FrozenLake-v1
416,41,2,1,3.0,0.0,False,Q_learning,FrozenLake-v1
417,41,3,0,2.0,0.0,False,Q_learning,FrozenLake-v1
418,41,4,1,0.0,0.0,False,Q_learning,FrozenLake-v1
